DATA,STAGIONE,ANNO,STATO_RESIDENZA,Totale
200901,INVERNO,2009,AUSTRIA,348.842639594
200901,INVERNO,2009,BELGIO,700.676300578
200901,INVERNO,2009,BRASILE,2291.48056738
200901,INVERNO,2009,CANADA,2194.8206
200901,INVERNO,2009,"CECA, REPUBBLICA",792.910891089
200901,INVERNO,2009,CINA REP.POP.,2020.0000678
200901,INVERNO,2009,DANIMARCA,1058.14972222
200901,INVERNO,2009,FINLANDIA,903.705882353
200901,INVERNO,2009,FRANCIA,799.153846154
200901,INVERNO,2009,GERMANIA,853.990498762
200901,INVERNO,2009,GIAPPONE,1855.73275177
200901,INVERNO,2009,GRECIA,1488.47651007
200901,INVERNO,2009,INDIA,7210.48373077
200901,INVERNO,2009,IRLANDA,795.597826087
200901,INVERNO,2009,MESSICO,2426.95454545
200901,INVERNO,2009,NORVEGIA,1485.62325641
200901,INVERNO,2009,OLANDA,855.643678161
200901,INVERNO,2009,POLONIA,1287.74709554
200901,INVERNO,2009,PORTOGALLO,1009.17647059
200901,INVERNO,2009,REGNO UNITO,972.321996429
200901,INVERNO,2009,ROMANIA,1887.28735849
200901,INVERNO,2009,RUSSIA,2932.97391304
200901,INVERNO,2009,"SLOVACCA, REPUBBLICA",2172.59459459
200901,INVERNO,2009,SLOVENIA,114.798245614
200901,INVERNO,2009,SPAGNA,1156.21559633
200901,INVERNO,2009,STATI UNITI D'AMERICA,2699.78946687
200901,INVERNO,2009,SVEZIA,1008.71428571
200901,INVERNO,2009,SVIZZERA,335.192248889
200901,INVERNO,2009,UNGHERIA,748.016666667
200902,INVERNO,2009,ARGENTINA,2110.9542029
200902,INVERNO,2009,AUSTRALIA,2804.29943158
200902,INVERNO,2009,AUSTRIA,367.016877637
200902,INVERNO,2009,BELGIO,791.672328767
200902,INVERNO,2009,BRASILE,1935.95033333
200902,INVERNO,2009,CANADA,2107.5160814
200902,INVERNO,2009,"CECA, REPUBBLICA",756.905310078
200902,INVERNO,2009,CINA REP.POP.,2236.36771739
200902,INVERNO,2009,DANIMARCA,1158.73979687
200902,INVERNO,2009,FINLANDIA,1053.67130435
200902,INVERNO,2009,FRANCIA,710.248534483
200902,INVERNO,2009,GERMANIA,706.307297297
200902,INVERNO,2009,GIAPPONE,1736.45431188
200902,INVERNO,2009,GRECIA,1567.40798165
200902,INVERNO,2009,INDIA,5524.99113636
200902,INVERNO,2009,IRLANDA,867.457943925
200902,INVERNO,2009,MESSICO,2295.24358696
200902,INVERNO,2009,NORVEGIA,899.783454545
200902,INVERNO,2009,OLANDA,911.085804878
200902,INVERNO,2009,POLONIA,1136.38041916
200902,INVERNO,2009,PORTOGALLO,929.474487179
200902,INVERNO,2009,REGNO UNITO,973.120762963
200902,INVERNO,2009,ROMANIA,1674.6870068
200902,INVERNO,2009,RUSSIA,2261.09295652
200902,INVERNO,2009,"SLOVACCA, REPUBBLICA",1510.99259259
200902,INVERNO,2009,SLOVENIA,194.109243697
200902,INVERNO,2009,SPAGNA,1063.61468986
200902,INVERNO,2009,STATI UNITI D'AMERICA,2877.72527641
200902,INVERNO,2009,SVEZIA,1131.17646154
200902,INVERNO,2009,SVIZZERA,379.135605911
200902,INVERNO,2009,UNGHERIA,742.133072917
200903,PRIMAVERA,2009,ARGENTINA,2138.70472
200903,PRIMAVERA,2009,AUSTRALIA,2499.47931844
200903,PRIMAVERA,2009,AUSTRIA,527.386098901
200903,PRIMAVERA,2009,BELGIO,785.4345
200903,PRIMAVERA,2009,BRASILE,1950.85531646
200903,PRIMAVERA,2009,CANADA,1764.2101791
200903,PRIMAVERA,2009,"CECA, REPUBBLICA",880.099602484
200903,PRIMAVERA,2009,CINA REP.POP.,2319.96033898
200903,PRIMAVERA,2009,DANIMARCA,860.77002439
200903,PRIMAVERA,2009,FINLANDIA,1151.32092308
200903,PRIMAVERA,2009,FRANCIA,764.576521739
200903,PRIMAVERA,2009,GERMANIA,740.91391547
200903,PRIMAVERA,2009,GIAPPONE,1418.68580583
200903,PRIMAVERA,2009,GRECIA,1500.14296875
200903,PRIMAVERA,2009,INDIA,4954.17722222
200903,PRIMAVERA,2009,IRLANDA,733.130136986
200903,PRIMAVERA,2009,MESSICO,2432.65163265
200903,PRIMAVERA,2009,NORVEGIA,788.48814
200903,PRIMAVERA,2009,OLANDA,899.122362869
200903,PRIMAVERA,2009,POLONIA,975.103906077
200903,PRIMAVERA,2009,PORTOGALLO,893.110909091
200903,PRIMAVERA,2009,REGNO UNITO,951.845342835
200903,PRIMAVERA,2009,ROMANIA,1629.4706738
200903,PRIMAVERA,2009,RUSSIA,2522.33921348
200903,PRIMAVERA,2009,"SLOVACCA, REPUBBLICA",1554.64868421
200903,PRIMAVERA,2009,SLOVENIA,75.4238410596
200903,PRIMAVERA,2009,SPAGNA,910.408820776
200903,PRIMAVERA,2009,STATI UNITI D'AMERICA,2499.06797009
200903,PRIMAVERA,2009,SVEZIA,907.416511628
200903,PRIMAVERA,2009,SVIZZERA,324.454932787
200903,PRIMAVERA,2009,UNGHERIA,696.880495575
200904,PRIMAVERA,2009,ARGENTINA,2073.42081522
200904,PRIMAVERA,2009,AUSTRALIA,3067.55572146
200904,PRIMAVERA,2009,AUSTRIA,650.128809524
200904,PRIMAVERA,2009,BELGIO,873.568832117
200904,PRIMAVERA,2009,BRASILE,1990.12695652
200904,PRIMAVERA,2009,CANADA,2332.09806322
200904,PRIMAVERA,2009,"CECA, REPUBBLICA",776.99047619
200904,PRIMAVERA,2009,CINA REP.POP.,1950.41175962
200904,PRIMAVERA,2009,DANIMARCA,958.862785714
200904,PRIMAVERA,2009,FINLANDIA,1096.2875
200904,PRIMAVERA,2009,FRANCIA,812.500809568
200904,PRIMAVERA,2009,GERMANIA,801.54194496
200904,PRIMAVERA,2009,GIAPPONE,1636.68802564
200904,PRIMAVERA,2009,GRECIA,1696.04185484
200904,PRIMAVERA,2009,INDIA,4093.95108081
200904,PRIMAVERA,2009,IRLANDA,998.454358974
200904,PRIMAVERA,2009,MESSICO,1974.04290909
200904,PRIMAVERA,2009,NORVEGIA,1015.74812698
200904,PRIMAVERA,2009,OLANDA,963.425537634
200904,PRIMAVERA,2009,POLONIA,1089.88208046
200904,PRIMAVERA,2009,PORTOGALLO,1188.24662651
200904,PRIMAVERA,2009,REGNO UNITO,1052.68406609
200904,PRIMAVERA,2009,ROMANIA,1341.70971951
200904,PRIMAVERA,2009,RUSSIA,2253.62884615
200904,PRIMAVERA,2009,"SLOVACCA, REPUBBLICA",1527.28983051
200904,PRIMAVERA,2009,SLOVENIA,115.480519481
200904,PRIMAVERA,2009,SPAGNA,1029.65132794
200904,PRIMAVERA,2009,STATI UNITI D'AMERICA,2478.05710692
200904,PRIMAVERA,2009,SVEZIA,1036.72398438
200904,PRIMAVERA,2009,SVIZZERA,470.718712079
200904,PRIMAVERA,2009,UNGHERIA,831.835484536
200905,PRIMAVERA,2009,ARGENTINA,1967.10933333
200905,PRIMAVERA,2009,AUSTRALIA,3273.69707592
200905,PRIMAVERA,2009,AUSTRIA,742.966425856
200905,PRIMAVERA,2009,BELGIO,858.662258065
200905,PRIMAVERA,2009,BRASILE,2170.3976
200905,PRIMAVERA,2009,CANADA,2274.76192519
200905,PRIMAVERA,2009,"CECA, REPUBBLICA",725.235279412
200905,PRIMAVERA,2009,CINA REP.POP.,2693.35574713
200905,PRIMAVERA,2009,DANIMARCA,838.695771739
200905,PRIMAVERA,2009,FINLANDIA,1173.40365854
200905,PRIMAVERA,2009,FRANCIA,828.545562672
200905,PRIMAVERA,2009,GERMANIA,923.281862159
200905,PRIMAVERA,2009,GIAPPONE,1819.41628571
200905,PRIMAVERA,2009,GRECIA,1499.82836066
200905,PRIMAVERA,2009,INDIA,3504.4225625
200905,PRIMAVERA,2009,IRLANDA,1193.22199153
200905,PRIMAVERA,2009,MESSICO,1880.59104167
200905,PRIMAVERA,2009,NORVEGIA,1181.84406897
200905,PRIMAVERA,2009,OLANDA,1045.45263158
200905,PRIMAVERA,2009,POLONIA,1065.69974359
200905,PRIMAVERA,2009,PORTOGALLO,1248.85482353
200905,PRIMAVERA,2009,REGNO UNITO,1164.34282303
200905,PRIMAVERA,2009,ROMANIA,1608.65126027
200905,PRIMAVERA,2009,RUSSIA,1975.5925
200905,PRIMAVERA,2009,"SLOVACCA, REPUBBLICA",949.607058824
200905,PRIMAVERA,2009,SLOVENIA,147.752380952
200905,PRIMAVERA,2009,SPAGNA,963.881548528
200905,PRIMAVERA,2009,STATI UNITI D'AMERICA,2450.54558845
200905,PRIMAVERA,2009,SVEZIA,1075.74745223
200905,PRIMAVERA,2009,SVIZZERA,423.3788594
200905,PRIMAVERA,2009,UNGHERIA,812.091413043
200906,ESTATE,2009,ARGENTINA,2163.96178431
200906,ESTATE,2009,AUSTRALIA,3200.99144231
200906,ESTATE,2009,AUSTRIA,764.551194379
200906,ESTATE,2009,BELGIO,1016.60039007
200906,ESTATE,2009,BRASILE,2424.49193443
200906,ESTATE,2009,CANADA,2008.66200565
200906,ESTATE,2009,"CECA, REPUBBLICA",848.58658427
200906,ESTATE,2009,CINA REP.POP.,1535.42661017
200906,ESTATE,2009,DANIMARCA,1135.89658036
200906,ESTATE,2009,FINLANDIA,1300.22142857
200906,ESTATE,2009,FRANCIA,797.547467521
200906,ESTATE,2009,GERMANIA,972.141422975
200906,ESTATE,2009,GIAPPONE,1975.70639474
200906,ESTATE,2009,GRECIA,1391.99496403
200906,ESTATE,2009,INDIA,3361.57512245
200906,ESTATE,2009,IRLANDA,1408.2
200906,ESTATE,2009,MESSICO,1936.22213462
200906,ESTATE,2009,NORVEGIA,1252.23949074
200906,ESTATE,2009,OLANDA,1241.6268
200906,ESTATE,2009,POLONIA,1023.77554422
200906,ESTATE,2009,PORTOGALLO,1286.01849315
200906,ESTATE,2009,REGNO UNITO,1260.25906167
200906,ESTATE,2009,ROMANIA,1354.54101351
200906,ESTATE,2009,RUSSIA,2084.37570992
200906,ESTATE,2009,"SLOVACCA, REPUBBLICA",1122.84
200906,ESTATE,2009,SLOVENIA,109.401639344
200906,ESTATE,2009,SPAGNA,1119.05411274
200906,ESTATE,2009,STATI UNITI D'AMERICA,2615.76007062
200906,ESTATE,2009,SVEZIA,1326.43917021
200906,ESTATE,2009,SVIZZERA,500.055487145
200906,ESTATE,2009,UNGHERIA,891.2627
200907,ESTATE,2009,ARGENTINA,1949.54206383
200907,ESTATE,2009,AUSTRALIA,3015.62724532
200907,ESTATE,2009,AUSTRIA,739.59721174
200907,ESTATE,2009,BELGIO,1306.80120567
200907,ESTATE,2009,BRASILE,2537.33834416
200907,ESTATE,2009,CANADA,2074.66516859
200907,ESTATE,2009,"CECA, REPUBBLICA",812.620530702
200907,ESTATE,2009,CINA REP.POP.,1968.79976744
200907,ESTATE,2009,DANIMARCA,1537.31656552
200907,ESTATE,2009,FINLANDIA,1517.06453782
200907,ESTATE,2009,FRANCIA,1055.31892086
200907,ESTATE,2009,GERMANIA,1031.10729912
200907,ESTATE,2009,GIAPPONE,1778.73784138
200907,ESTATE,2009,GRECIA,1518.5622449
200907,ESTATE,2009,INDIA,2411.29267778
200907,ESTATE,2009,IRLANDA,1580.88485946
200907,ESTATE,2009,MESSICO,1935.862
200907,ESTATE,2009,NORVEGIA,2223.99730519
200907,ESTATE,2009,OLANDA,1424.40875587
200907,ESTATE,2009,POLONIA,1113.86671096
200907,ESTATE,2009,PORTOGALLO,1324.17518519
200907,ESTATE,2009,REGNO UNITO,1343.82887934
200907,ESTATE,2009,ROMANIA,1421.69193583
200907,ESTATE,2009,RUSSIA,2051.19108974
200907,ESTATE,2009,"SLOVACCA, REPUBBLICA",974.097560976
200907,ESTATE,2009,SLOVENIA,97.9712230216
200907,ESTATE,2009,SPAGNA,1214.82476965
200907,ESTATE,2009,STATI UNITI D'AMERICA,2469.28274428
200907,ESTATE,2009,SVEZIA,1626.5619181
200907,ESTATE,2009,SVIZZERA,653.237596966
200907,ESTATE,2009,UNGHERIA,789.049968992
200908,ESTATE,2009,ARGENTINA,1889.18281081
200908,ESTATE,2009,AUSTRALIA,2602.79145813
200908,ESTATE,2009,AUSTRIA,793.287878151
200908,ESTATE,2009,BELGIO,1407.20820937
200908,ESTATE,2009,BRASILE,1911.5246729
200908,ESTATE,2009,CANADA,2280.66188657
200908,ESTATE,2009,"CECA, REPUBBLICA",813.106036496
200908,ESTATE,2009,CINA REP.POP.,2217.64959184
200908,ESTATE,2009,DANIMARCA,1267.76589167
200908,ESTATE,2009,FINLANDIA,1360.4498913
200908,ESTATE,2009,FRANCIA,1103.18266497
200908,ESTATE,2009,GERMANIA,1088.54099587
200908,ESTATE,2009,GIAPPONE,2736.41421333
200908,ESTATE,2009,GRECIA,1234.84213415
200908,ESTATE,2009,INDIA,2469.26140351
200908,ESTATE,2009,IRLANDA,1557.904
200908,ESTATE,2009,MESSICO,2283.3821875
200908,ESTATE,2009,NORVEGIA,1294.88123944
200908,ESTATE,2009,OLANDA,1441.22272926
200908,ESTATE,2009,POLONIA,1076.11574297
200908,ESTATE,2009,PORTOGALLO,1413.44181818
200908,ESTATE,2009,REGNO UNITO,1432.90286905
200908,ESTATE,2009,ROMANIA,1499.09063187
200908,ESTATE,2009,RUSSIA,2051.2956114
200908,ESTATE,2009,"SLOVACCA, REPUBBLICA",826.857142857
200908,ESTATE,2009,SLOVENIA,113.80952381
200908,ESTATE,2009,SPAGNA,1425.06509277
200908,ESTATE,2009,STATI UNITI D'AMERICA,2545.88773524
200908,ESTATE,2009,SVEZIA,1481.71806299
200908,ESTATE,2009,SVIZZERA,653.815298701
200908,ESTATE,2009,UNGHERIA,907.91568254
200909,AUTUNNO,2009,ARGENTINA,1836.46076
200909,AUTUNNO,2009,AUSTRALIA,2579.61508
200909,AUTUNNO,2009,AUSTRIA,786.984326923
200909,AUTUNNO,2009,BELGIO,1284.04539106
200909,AUTUNNO,2009,BRASILE,2182.63511818
200909,AUTUNNO,2009,CANADA,2384.8549488
200909,AUTUNNO,2009,"CECA, REPUBBLICA",646.32554902
200909,AUTUNNO,2009,CINA REP.POP.,1619.15323077
200909,AUTUNNO,2009,DANIMARCA,1202.82374561
200909,AUTUNNO,2009,FINLANDIA,2230.16132075
200909,AUTUNNO,2009,FRANCIA,980.874761905
200909,AUTUNNO,2009,GERMANIA,956.542799791
200909,AUTUNNO,2009,GIAPPONE,2468.31580184
200909,AUTUNNO,2009,GRECIA,1001.37496689
200909,AUTUNNO,2009,INDIA,1839.94189333
200909,AUTUNNO,2009,IRLANDA,1218.71055959
200909,AUTUNNO,2009,MESSICO,2482.49380952
200909,AUTUNNO,2009,NORVEGIA,1354.56089655
200909,AUTUNNO,2009,OLANDA,1208.14064626
200909,AUTUNNO,2009,POLONIA,974.859961089
200909,AUTUNNO,2009,PORTOGALLO,1537.51202703
200909,AUTUNNO,2009,REGNO UNITO,1260.75855313
200909,AUTUNNO,2009,ROMANIA,1488.29862937
200909,AUTUNNO,2009,RUSSIA,1783.07404372
200909,AUTUNNO,2009,"SLOVACCA, REPUBBLICA",1010.03703704
200909,AUTUNNO,2009,SLOVENIA,96.7549019608
200909,AUTUNNO,2009,SPAGNA,1219.53814719
200909,AUTUNNO,2009,STATI UNITI D'AMERICA,2703.35613937
200909,AUTUNNO,2009,SVEZIA,1323.58423596
200909,AUTUNNO,2009,SVIZZERA,516.104164773
200909,AUTUNNO,2009,UNGHERIA,789.147211538
200910,AUTUNNO,2009,ARGENTINA,2157.66605263
200910,AUTUNNO,2009,AUSTRALIA,2563.08371831
200910,AUTUNNO,2009,AUSTRIA,638.216537217
200910,AUTUNNO,2009,BELGIO,861.637833333
200910,AUTUNNO,2009,BRASILE,2642.13826471
200910,AUTUNNO,2009,CANADA,2363.31217004
200910,AUTUNNO,2009,"CECA, REPUBBLICA",1251.0915814
200910,AUTUNNO,2009,CINA REP.POP.,1566.96656863
200910,AUTUNNO,2009,DANIMARCA,1091.34737037
200910,AUTUNNO,2009,FINLANDIA,1287.86885714
200910,AUTUNNO,2009,FRANCIA,851.10970516
200910,AUTUNNO,2009,GERMANIA,845.449914194
200910,AUTUNNO,2009,GIAPPONE,2259.167336
200910,AUTUNNO,2009,GRECIA,1006.82754098
200910,AUTUNNO,2009,INDIA,1526.41589394
200910,AUTUNNO,2009,IRLANDA,1124.65263158
200910,AUTUNNO,2009,MESSICO,2724.40333333
200910,AUTUNNO,2009,NORVEGIA,1437.36860227
200910,AUTUNNO,2009,OLANDA,1046.89390173
200910,AUTUNNO,2009,POLONIA,935.901025641
200910,AUTUNNO,2009,PORTOGALLO,1424.67859375
200910,AUTUNNO,2009,REGNO UNITO,1124.62651767
200910,AUTUNNO,2009,ROMANIA,1516.38278195
200910,AUTUNNO,2009,RUSSIA,2282.04428205
200910,AUTUNNO,2009,"SLOVACCA, REPUBBLICA",567.18
200910,AUTUNNO,2009,SLOVENIA,56.5576923077
200910,AUTUNNO,2009,SPAGNA,1094.81526954
200910,AUTUNNO,2009,STATI UNITI D'AMERICA,2691.83168764
200910,AUTUNNO,2009,SVEZIA,1369.37893913
200910,AUTUNNO,2009,SVIZZERA,485.466884544
200910,AUTUNNO,2009,UNGHERIA,825.5992125
200911,AUTUNNO,2009,ARGENTINA,1249.2784
200911,AUTUNNO,2009,AUSTRALIA,2418.79847619
200911,AUTUNNO,2009,AUSTRIA,609.10374502
200911,AUTUNNO,2009,BELGIO,677.537878788
200911,AUTUNNO,2009,BRASILE,2738.8022
200911,AUTUNNO,2009,CANADA,2258.71508264
200911,AUTUNNO,2009,"CECA, REPUBBLICA",637.466545455
200911,AUTUNNO,2009,CINA REP.POP.,1730.562
200911,AUTUNNO,2009,DANIMARCA,780.776
200911,AUTUNNO,2009,FINLANDIA,1484.1865
200911,AUTUNNO,2009,FRANCIA,681.59346211
200911,AUTUNNO,2009,GERMANIA,706.623253239
200911,AUTUNNO,2009,GIAPPONE,1687.37025862
200911,AUTUNNO,2009,GRECIA,1163.41530612
200911,AUTUNNO,2009,INDIA,1766.17754098
200911,AUTUNNO,2009,IRLANDA,1432.39292683
200911,AUTUNNO,2009,MESSICO,2689.58444444
200911,AUTUNNO,2009,NORVEGIA,1054.2651875
200911,AUTUNNO,2009,OLANDA,793.058571429
200911,AUTUNNO,2009,POLONIA,889.716244444
200911,AUTUNNO,2009,PORTOGALLO,1287.70436364
200911,AUTUNNO,2009,REGNO UNITO,939.931764254
200911,AUTUNNO,2009,ROMANIA,1466.55467213
200911,AUTUNNO,2009,RUSSIA,2344.61533784
200911,AUTUNNO,2009,"SLOVACCA, REPUBBLICA",510.929636364
200911,AUTUNNO,2009,SLOVENIA,118.707865169
200911,AUTUNNO,2009,SPAGNA,874.047656743
200911,AUTUNNO,2009,STATI UNITI D'AMERICA,2775.41113208
200911,AUTUNNO,2009,SVEZIA,1428.06676056
200911,AUTUNNO,2009,SVIZZERA,340.213428235
200911,AUTUNNO,2009,UNGHERIA,660.679830508
200912,INVERNO,2009,ARGENTINA,1636.31852381
200912,INVERNO,2009,AUSTRALIA,3344.18604781
200912,INVERNO,2009,AUSTRIA,422.065284553
200912,INVERNO,2009,BELGIO,765.229318182
200912,INVERNO,2009,BRASILE,2419.84029487
200912,INVERNO,2009,CANADA,2613.24984706
200912,INVERNO,2009,"CECA, REPUBBLICA",741.182321429
200912,INVERNO,2009,CINA REP.POP.,2468.03020408
200912,INVERNO,2009,DANIMARCA,803.207867925
200912,INVERNO,2009,FINLANDIA,2159.8476
200912,INVERNO,2009,FRANCIA,672.001058917
200912,INVERNO,2009,GERMANIA,706.25619977
200912,INVERNO,2009,GIAPPONE,2087.2689562
200912,INVERNO,2009,GRECIA,1171.56689655
200912,INVERNO,2009,INDIA,2197.75088889
200912,INVERNO,2009,IRLANDA,1668.87971429
200912,INVERNO,2009,MESSICO,2487.20772727
200912,INVERNO,2009,NORVEGIA,804.317533333
200912,INVERNO,2009,OLANDA,881.414816754
200912,INVERNO,2009,POLONIA,963.490137255
200912,INVERNO,2009,PORTOGALLO,851.901433962
200912,INVERNO,2009,REGNO UNITO,888.141128723
200912,INVERNO,2009,ROMANIA,1708.72323585
200912,INVERNO,2009,RUSSIA,2491.34774603
200912,INVERNO,2009,"SLOVACCA, REPUBBLICA",694.365263158
200912,INVERNO,2009,SLOVENIA,79.25
200912,INVERNO,2009,SPAGNA,919.709239006
200912,INVERNO,2009,STATI UNITI D'AMERICA,2740.66727616
200912,INVERNO,2009,SVEZIA,1161.73549296
200912,INVERNO,2009,SVIZZERA,457.654546083
200912,INVERNO,2009,UNGHERIA,644.31943662
201001,INVERNO,2010,ARGENTINA,1531.78525333
201001,INVERNO,2010,AUSTRALIA,2719.71265172
201001,INVERNO,2010,AUSTRIA,430.073684211
201001,INVERNO,2010,BELGIO,722.819767442
201001,INVERNO,2010,BRASILE,2564.19356934
201001,INVERNO,2010,CANADA,2274.81217021
201001,INVERNO,2010,"CECA, REPUBBLICA",1096.56610417
201001,INVERNO,2010,CINA REP.POP.,2680.57317073
201001,INVERNO,2010,DANIMARCA,909.175025641
201001,INVERNO,2010,FINLANDIA,1704.525
201001,INVERNO,2010,FRANCIA,708.848773842
201001,INVERNO,2010,GERMANIA,803.667688943
201001,INVERNO,2010,GIAPPONE,1850.92080667
201001,INVERNO,2010,GRECIA,956.472727273
201001,INVERNO,2010,INDIA,3082.04421277
201001,INVERNO,2010,IRLANDA,1161.29661017
201001,INVERNO,2010,MESSICO,1365.67272727
201001,INVERNO,2010,NORVEGIA,735.012222222
201001,INVERNO,2010,OLANDA,782.638392857
201001,INVERNO,2010,POLONIA,1103.84606962
201001,INVERNO,2010,PORTOGALLO,883.472727273
201001,INVERNO,2010,REGNO UNITO,878.33217896
201001,INVERNO,2010,ROMANIA,1505.625
201001,INVERNO,2010,RUSSIA,3202.67563542
201001,INVERNO,2010,"SLOVACCA, REPUBBLICA",919.365853659
201001,INVERNO,2010,SLOVENIA,61.0180722892
201001,INVERNO,2010,SPAGNA,1015.46677741
201001,INVERNO,2010,STATI UNITI D'AMERICA,2413.00634562
201001,INVERNO,2010,SVEZIA,1487.26473118
201001,INVERNO,2010,SVIZZERA,398.951636971
201001,INVERNO,2010,UNGHERIA,1003.63492063
201002,INVERNO,2010,ARGENTINA,1721.83965517
201002,INVERNO,2010,AUSTRALIA,2402.76873649
201002,INVERNO,2010,AUSTRIA,569.031111111
201002,INVERNO,2010,BELGIO,767.657393617
201002,INVERNO,2010,BRASILE,2463.47141414
201002,INVERNO,2010,CANADA,2317.02009184
201002,INVERNO,2010,"CECA, REPUBBLICA",953.1235
201002,INVERNO,2010,CINA REP.POP.,2548.73424658
201002,INVERNO,2010,DANIMARCA,912.096538462
201002,INVERNO,2010,FINLANDIA,1041.78054054
201002,INVERNO,2010,FRANCIA,765.280368618
201002,INVERNO,2010,GERMANIA,740.491656766
201002,INVERNO,2010,GIAPPONE,2477.87232778
201002,INVERNO,2010,GRECIA,848.389767442
201002,INVERNO,2010,INDIA,3636.89036667
201002,INVERNO,2010,IRLANDA,959.81262963
201002,INVERNO,2010,MESSICO,1563.6992
201002,INVERNO,2010,NORVEGIA,1135.44904082
201002,INVERNO,2010,OLANDA,804.375634518
201002,INVERNO,2010,POLONIA,1076.74912281
201002,INVERNO,2010,PORTOGALLO,805.727659574
201002,INVERNO,2010,REGNO UNITO,905.793993318
201002,INVERNO,2010,ROMANIA,1648.84745455
201002,INVERNO,2010,RUSSIA,2878.39181132
201002,INVERNO,2010,"SLOVACCA, REPUBBLICA",913.861111111
201002,INVERNO,2010,SLOVENIA,126.235632184
201002,INVERNO,2010,SPAGNA,1004.25356436
201002,INVERNO,2010,STATI UNITI D'AMERICA,2690.07250978
201002,INVERNO,2010,SVEZIA,1218.80262366
201002,INVERNO,2010,SVIZZERA,308.504720764
201002,INVERNO,2010,UNGHERIA,858.07375
201003,PRIMAVERA,2010,ARGENTINA,1863.39164384
201003,PRIMAVERA,2010,AUSTRALIA,2703.99090909
201003,PRIMAVERA,2010,AUSTRIA,536.855805369
201003,PRIMAVERA,2010,BELGIO,659.784634146
201003,PRIMAVERA,2010,BRASILE,2442.54008929
201003,PRIMAVERA,2010,CANADA,2142.48507692
201003,PRIMAVERA,2010,"CECA, REPUBBLICA",979.570535714
201003,PRIMAVERA,2010,CINA REP.POP.,2869.27257576
201003,PRIMAVERA,2010,DANIMARCA,843.34148
201003,PRIMAVERA,2010,FINLANDIA,938.503333333
201003,PRIMAVERA,2010,FRANCIA,778.91853717
201003,PRIMAVERA,2010,GERMANIA,736.663413026
201003,PRIMAVERA,2010,GIAPPONE,2180.63675439
201003,PRIMAVERA,2010,GRECIA,676.014722222
201003,PRIMAVERA,2010,INDIA,2343.26681818
201003,PRIMAVERA,2010,IRLANDA,802.95402439
201003,PRIMAVERA,2010,MESSICO,1860.35565217
201003,PRIMAVERA,2010,NORVEGIA,1107.46644444
201003,PRIMAVERA,2010,OLANDA,694.576923077
201003,PRIMAVERA,2010,POLONIA,996.366402116
201003,PRIMAVERA,2010,PORTOGALLO,965.5898
201003,PRIMAVERA,2010,REGNO UNITO,918.47018381
201003,PRIMAVERA,2010,ROMANIA,1610.45468254
201003,PRIMAVERA,2010,RUSSIA,2542.12771111
201003,PRIMAVERA,2010,"SLOVACCA, REPUBBLICA",625.789473684
201003,PRIMAVERA,2010,SLOVENIA,70.7379310345
201003,PRIMAVERA,2010,SPAGNA,980.159304455
201003,PRIMAVERA,2010,STATI UNITI D'AMERICA,2479.62544155
201003,PRIMAVERA,2010,SVEZIA,1202.68998182
201003,PRIMAVERA,2010,SVIZZERA,413.276854331
201003,PRIMAVERA,2010,UNGHERIA,721.954689655
201004,PRIMAVERA,2010,ARGENTINA,1592.29625
201004,PRIMAVERA,2010,AUSTRALIA,2979.80316923
201004,PRIMAVERA,2010,AUSTRIA,691.89601227
201004,PRIMAVERA,2010,BELGIO,876.079731544
201004,PRIMAVERA,2010,BRASILE,2707.25861446
201004,PRIMAVERA,2010,CANADA,2496.91565992
201004,PRIMAVERA,2010,"CECA, REPUBBLICA",783.714
201004,PRIMAVERA,2010,CINA REP.POP.,2302.81146667
201004,PRIMAVERA,2010,DANIMARCA,1086.76275214
201004,PRIMAVERA,2010,FINLANDIA,1034.34119403
201004,PRIMAVERA,2010,FRANCIA,858.617571282
201004,PRIMAVERA,2010,GERMANIA,785.033526316
201004,PRIMAVERA,2010,GIAPPONE,2564.4196648
201004,PRIMAVERA,2010,GRECIA,864.638633987
201004,PRIMAVERA,2010,INDIA,2953.41307609
201004,PRIMAVERA,2010,IRLANDA,1296.39
201004,PRIMAVERA,2010,MESSICO,2196.34479167
201004,PRIMAVERA,2010,NORVEGIA,1231.64875
201004,PRIMAVERA,2010,OLANDA,963.808435754
201004,PRIMAVERA,2010,POLONIA,1014.22105882
201004,PRIMAVERA,2010,PORTOGALLO,862.476545455
201004,PRIMAVERA,2010,REGNO UNITO,1151.26408293
201004,PRIMAVERA,2010,ROMANIA,1547.61440299
201004,PRIMAVERA,2010,RUSSIA,2459.94625714
201004,PRIMAVERA,2010,"SLOVACCA, REPUBBLICA",818.358823529
201004,PRIMAVERA,2010,SLOVENIA,55.141509434
201004,PRIMAVERA,2010,SPAGNA,1014.68652124
201004,PRIMAVERA,2010,STATI UNITI D'AMERICA,2529.80087686
201004,PRIMAVERA,2010,SVEZIA,1400.28177931
201004,PRIMAVERA,2010,SVIZZERA,555.478071429
201004,PRIMAVERA,2010,UNGHERIA,685.872150685
201005,PRIMAVERA,2010,ARGENTINA,1867.37657143
201005,PRIMAVERA,2010,AUSTRALIA,2917.63436156
201005,PRIMAVERA,2010,AUSTRIA,801.952
201005,PRIMAVERA,2010,BELGIO,906.735638158
201005,PRIMAVERA,2010,BRASILE,2806.88046766
